<<<<<<< HEAD
53,carrollallen@hotmail.com,scrypt:32768:8:1$L4sXWtuOu9k9dYmB$1133d249d7743250cefab8fee633e6a405fe41d0eca9e834d079b01dd8aa1268f1faff3b1ba0964006ba1e48377d119bccd49b95b671ffd29ca456bc2ad507bb,Daniel,Phillips,"999 Wagner Keys, Halestad, ID 55062",True,949.31
54,jacobjordan@hotmail.com,scrypt:32768:8:1$V5hIPaOhl4m59KUM$3e06b16f5e41e44156bc487d92a65ca5635a3662985f4bdf79bb464e02be54bfed92dfb0448a5d5a1ee3e35e912e2564eef2b4cb36aa64dfece6b601b4d524f3,Sandra,Schaefer,"57671 Maria Drive, Williamburgh, KS 57510",True,249.92
55,zhernandez@gmail.com,scrypt:32768:8:1$00uHJV0FL41LXzxR$ac72f8f6fce4380ba14a17b595e0a862603899c6a2b6a63c3c8f7cf61898c9d248cee623c8e887af76ab0bc8fc62a80f0f59aebc6366e51f98c4ed1b16535c43,David,Osborne,"51750 Amy Knolls, Lake Mark, WV 32863",True,858.14
56,lroberts@hotmail.com,scrypt:32768:8:1$6SljbnygUm8FamsE$5928c653c92d2e4784d3762c105671a54648642238be6b87357a5d63591cce75a24f9e669fb8b80fd4c3896f94f51220f6022d0c2c1983aa9149a5681a57c9a1,Jose,Anderson,"36976 Mathew Crossing, North Kathleenstad, ND 74058",True,245.68
57,autumnyork@hotmail.com,scrypt:32768:8:1$aoSyRpjhfn6b1d73$d2af02b81b37c8861a6607e3aa9d66fbd3f5102524a1d5efe646a57263a13a0d710aeb83bedab51a0c6d30738ae26c91a9459737fe0e1e1629387d8d821c8c93,Michelle,Herring,"Unit 9362 Box 2799, DPO AE 89654",True,731.1
58,holmesstephanie@hotmail.com,scrypt:32768:8:1$NbodQamHObrbcAK5$7f01a6071db77c129bba1fd6ccf63f59a2314fde7e658d0afb31b5f7acf65f4a9cc3f39b5f777ddfb6d6726b1554518d06f45a5e0b014369a99f63b5df76edda,Robert,Yang,"6244 Murray Creek, Latoyafurt, FL 54166",True,127.61
59,nwarren@yahoo.com,scrypt:32768:8:1$wHqCm87wy0ffVvih$527469239181add8a69cdacc0e7b17aae893cbfda52b736d0912e4c49d6b51475aceb8b42d67b2178eac4f8ecefc849f6084ff724538410aaf9bfd28b98f100c,Emily,Carney,"822 Taylor Field, South Timothychester, TN 85129",True,805.29
60,kgarza@yahoo.com,scrypt:32768:8:1$4EmtXo6nEDX1W6ut$dcef5a1f941e9a5cc09e606e2cb695880a0c07a88a5fd1bd0592fd579b822cb415024bc2045e8e8f45440496a4321e1e6543bc3af63ff34e55c3b3e8c990d17b,Victoria,Kennedy,"26304 Gordon Manor Apt. 516, Patriciaside, LA 44451",True,880.87
61,laurenfisher@gmail.com,scrypt:32768:8:1$eQwawWaBJUvslmRD$05b1c1a81f8e795fc42b168c1f0a47722445749c13ea02c1a7341084182d46be832da02a91e31b9544330586ed710267f09ae3a67cd5a20b33bb093238c2563d,Victoria,Hernandez,"2661 Gates Mall, Matthewsberg, OH 07944",True,815.48
62,anthony42@yahoo.com,scrypt:32768:8:1$4o5ARhIpMU2Prwf5$1fc5a4ede831de6967b5d8f81decc829d2ec009b5851fdbb1ae5c4aa3ff80358b0ffea4990604212b2e5cd62cbc058b538a37ac0086eb9a56e1fbee515c9342e,Christian,Gonzales,"399 Cain Lights Suite 286, Holtport, MT 64227",True,349.37
63,zlee@yahoo.com,scrypt:32768:8:1$cknBHcFsxCf1lSwC$ad180a84ffa9b9bbf2d754968500a288c6058d944c48fa719067a2d1ab13cbc9b9b007f6f1884d6c292e5e0c374dfa5bc56a48ca360ecf6f8287d64730444e8e,Jonathan,Vazquez,"85126 Kelsey Plains Apt. 672, New Seanville, HI 56913",True,120.92
64,thompsoncraig@yahoo.com,scrypt:32768:8:1$wyhrwT8XLuzFOc3z$de6b44c8582dadbba349a04ee4275759319a4605d7451471ad788ed43509255dab3912d722204631d812c660da9f5c411c095670aedcd6273536570eb4848109,Karina,Alexander,"076 Christopher Vista, Johnsonberg, FM 24623",True,35.37
65,eschmidt@hotmail.com,scrypt:32768:8:1$I6rQFzIav3bYmBgo$4fdc7d4b7500f1e098eebc1eb7abaaf4826eb79a1488b8b1e3b76e0cbba35f07effa0e9e9f9bfbbe2f6fde1c7086b7805e46ddaef5c5849916c954de4957b3f9,William,Rodriguez,"6313 Davis Forks Suite 544, Martinmouth, NE 81405",True,747.86
66,shelbyharrington@hotmail.com,scrypt:32768:8:1$LXzRNQS1pohrXN32$3207d02dbe44d467e2a06f57e86641491f3b48aad14e0e9cc89442fe6c8e1de8fe9dd3fcf02fc7fdd61e8416187156e996fb3fa322eb487e7d80695d5f5458b0,Sandra,Gibbs,"97120 Neil Trafficway, Maryburgh, WY 94669",True,351.46
67,tmartinez@gmail.com,scrypt:32768:8:1$cTHzQQBuHs88rW1x$7b64dfa74e88c9387bb9fa705d8814f31abf776d9147b69e6e3a14f49f3c348d2edaeee5c53dd11d41803c802476a6c066370de584d4ad42356cadca01bafa53,Lisa,Anderson,"7552 Robert Landing, Makaylaborough, WA 63735",True,492.89
